2022/7/29 10:38:51,0.00,0.00,20.59,794.00,128.87,119.00,281.10,125,0.00,0.00,0.00,58
2022/7/29 10:40:42,0.00,0.00,20.80,794.00,128.87,119.00,298.39,132,0.00,0.00,0.00,117
2022/7/29 10:44:42,0.00,0.00,21.40,794.00,21.47,52.54,281.51,125,0.00,0.00,0.00,58
2022/7/29 10:46:33,0.00,0.00,21.59,794.02,21.55,51.89,292.37,122,0.00,0.00,0.00,117
2022/7/29 10:48:23,0.00,0.00,21.82,794.05,21.60,51.36,277.88,115,0.00,0.00,0.00,176
2022/7/29 10:50:13,0.00,0.00,22.04,794.00,21.61,51.21,293.24,120,0.00,0.00,0.00,235
2022/7/29 10:52:4,0.00,0.00,22.24,794.00,21.59,51.91,271.03,112,0.00,0.00,0.00,294
2022/7/29 10:53:54,0.00,0.00,22.41,794.00,21.51,52.16,289.85,118,0.00,0.00,0.00,353
2022/7/29 10:55:45,0.00,0.00,22.53,794.00,21.42,52.54,256.24,107,0.00,0.00,0.00,412
2022/7/29 10:57:35,0.00,0.00,22.66,794.00,21.35,52.97,231.22,99,0.00,0.00,0.00,471
2022/7/29 10:59:26,0.00,0.00,22.79,794.00,21.28,52.64,228.83,96,0.00,0.00,0.00,530
2022/7/29 11:1:16,0.00,0.00,22.85,794.02,21.22,53.36,332.03,132,0.00,0.00,0.00,589
2022/7/29 11:3:7,0.00,0.00,22.95,794.00,21.18,52.72,272.44,111,0.00,0.00,0.00,648
2022/7/29 11:4:57,0.00,0.00,23.07,794.07,21.15,52.55,299.07,121,0.00,0.00,0.00,707
2022/7/29 11:8:38,0.00,0.00,23.26,794.00,21.08,53.05,273.58,111,0.00,0.00,0.00,825
2022/7/29 11:10:29,0.00,0.00,23.29,794.00,21.05,53.49,290.53,118,0.00,0.00,0.00,884
2022/7/29 11:12:19,0.00,0.00,23.35,794.02,21.04,54.21,285.10,115,0.00,0.00,0.00,943
2022/7/29 11:14:9,0.00,0.00,23.37,794.00,21.04,54.16,275.19,113,0.00,0.00,0.00,1002
2022/7/29 11:16:0,0.00,0.00,23.45,794.00,21.04,54.92,288.05,117,0.00,0.00,0.00,1061
2022/7/29 11:17:50,0.00,0.00,23.51,794.00,21.05,55.20,290.34,118,0.00,0.00,0.00,1120
